# time	energy_highpass
28.990000	1.372487
29.000000	1.994506
29.010000	2.652216
29.020000	0.567371
29.030000	5.950625
29.040000	-1.556012
29.050000	1.523944
29.060000	0.653534
29.070000	2.990816
29.080000	0.761670
29.090000	2.563010
29.100000	4.582016
29.110000	10.370099
29.120000	2.951809
29.130000	0.854440
29.140000	4.669490
29.150000	-1.448615
29.160000	-0.682465
29.170000	0.250509
29.180000	3.046239
29.190000	4.226120
29.200000	2.618907
29.210000	2.590841
29.220000	2.706700
29.230000	-3.359252
29.240000	1.457286
29.250000	-1.997864
29.260000	-4.082636
29.270000	-2.527826
29.280000	-5.320585
29.290000	-1.205320
29.300000	-2.994393
29.310000	-3.137993
29.320000	-3.859420
29.330000	-2.969461
29.340000	-4.820622
29.350000	-0.963759
29.360000	-2.430260
29.370000	-3.855060
29.380000	-1.175788
29.390000	-5.494889
29.400000	-1.409583
29.410000	-2.680956
29.420000	1.779222
29.430000	1.330102
29.440000	-0.184579
29.450000	-0.901036
29.460000	-2.492650
29.470000	3.351247
29.480000	6.555483
29.490000	0.535597
29.500000	0.436123
29.510000	0.148329
29.520000	2.930888
29.530000	2.960772
29.540000	2.676680
29.550000	-0.388588
29.560000	2.664435
29.570000	-0.230380
29.580000	-2.144129
29.590000	-0.037472
29.600000	-1.425830
29.610000	0.502336
29.620000	3.280060
29.630000	0.970474
29.640000	0.058805
29.650000	2.286049
29.660000	3.654719
29.670000	0.613050
29.680000	3.167546
29.690000	2.495755
29.700000	-0.687204
29.710000	1.069022
29.720000	-0.034300
29.730000	-3.125877
29.740000	-4.958085
29.750000	-5.871395
29.760000	-5.553412
29.770000	-6.927340
29.780000	0.618288
29.790000	-1.408159
29.800000	-3.798868
29.810000	0.097259
29.820000	-5.720843
29.830000	-7.785445
29.840000	-4.169420
29.850000	-3.839096
29.860000	0.451783
29.870000	-0.220740
29.880000	-9.050037
29.890000	1.750094
29.900000	1.596519
29.910000	13.401770
29.920000	7.780609
29.930000	0.012435
29.940000	1.595800
29.950000	-1.550047
29.960000	4.762171
29.970000	5.267903
29.980000	7.109559
29.990000	3.492422
30.000000	-3.730559
30.010000	-0.146791
30.020000	0.054030
30.030000	1.572101
30.040000	1.253573
30.050000	-1.055759
30.060000	5.414226
30.070000	5.296950
30.080000	-0.852573
30.090000	-2.091850
30.100000	12.584461
30.110000	2.245985
30.120000	3.712657
30.130000	-4.892931
30.140000	-0.577598
30.150000	2.940417
30.160000	-1.722971
30.170000	-6.121557
30.180000	-1.127767
30.190000	-3.244491
30.200000	3.165074
30.210000	-1.013030
30.220000	4.494135
30.230000	0.139112
30.240000	1.682668
30.250000	4.794412
30.260000	0.399109
30.270000	-1.541443
30.280000	-8.744098
30.290000	1.315177
30.300000	-4.202519
30.310000	-5.368543
30.320000	-5.327665
30.330000	-8.669725
30.340000	-12.516109
30.350000	-0.825401
30.360000	0.461302
30.370000	-3.675030
30.380000	5.176794
30.390000	0.095299
30.400000	0.071721
30.410000	-3.568219
30.420000	0.754516
30.430000	1.701460
30.440000	5.189235
30.450000	3.217496
30.460000	-0.066574
30.470000	3.637879
30.480000	1.338121
30.490000	4.286496
30.500000	-0.021738
30.510000	1.305531
30.520000	0.900443
30.530000	1.601729
30.540000	1.409617
30.550000	0.633481
30.560000	1.170629
30.570000	-3.841965
30.580000	-0.650594
30.590000	-1.545521
30.600000	-0.600955
30.610000	2.495426
30.620000	2.115995
30.630000	5.916887
30.640000	-1.402061
30.650000	-5.592709
30.660000	-1.820560
30.670000	1.237857
30.680000	-6.752923
30.690000	-2.243705
30.700000	-1.026294
30.710000	2.986722
30.720000	-1.164571
30.730000	0.988101
30.740000	0.633879
30.750000	-3.062422
30.760000	-1.606834
30.770000	3.965973
30.780000	-0.042003
30.790000	2.791228
30.800000	2.273240
30.810000	3.065400
30.820000	-3.614685
30.830000	3.732606
30.840000	5.130162
30.850000	7.344897
30.860000	2.637599
30.870000	4.956353
30.880000	1.216266
30.890000	-3.965565
30.900000	0.290315
30.910000	0.483137
30.920000	-9.473091
30.930000	-8.685871
30.940000	-5.846202
30.950000	-5.119871
30.960000	-1.145260
30.970000	-3.793572
30.980000	-3.800279
30.990000	0.454239
31.000000	1.242714
31.010000	-2.569499
31.020000	2.108830
31.030000	-0.357545
31.040000	4.511181
31.050000	-0.276096
31.060000	2.464236
31.070000	2.732720
31.080000	-0.273563
31.090000	1.122753
31.100000	7.094005
31.110000	5.415032
31.120000	6.523450
31.130000	5.015513
31.140000	4.314917
31.150000	0.880652
31.160000	-4.572563
31.170000	-6.006035
31.180000	-5.144409
31.190000	0.025380
31.200000	2.963470
31.210000	-1.274812
31.220000	0.014027
31.230000	1.775792
31.240000	-2.461880
31.250000	-1.828910
31.260000	-3.369279
31.270000	-5.694572
31.280000	-1.602222
31.290000	7.405532
31.300000	4.176775
31.310000	1.233544
31.320000	-6.019779
31.330000	-4.335846
31.340000	-5.921010
31.350000	-0.622667
31.360000	-3.840117
31.370000	-8.337349
31.380000	-2.132660
31.390000	1.211964
31.400000	6.209231
31.410000	3.465566
31.420000	0.921376
31.430000	2.814581
31.440000	3.363140
31.450000	4.497142
31.460000	3.733553
31.470000	1.448017
31.480000	-1.539989
31.490000	0.016121
31.500000	-0.104003
31.510000	1.293291
31.520000	-1.794437
31.530000	1.834125
31.540000	-1.884811
31.550000	-2.684627
31.560000	-3.206148
31.570000	-4.969615
31.580000	0.835293
31.590000	-6.736898
31.600000	-1.244963
31.610000	1.683046
31.620000	3.708145
31.630000	0.566068
31.640000	2.988198
31.650000	2.654961
31.660000	2.885014
31.670000	-2.455493
31.680000	4.654381
31.690000	1.035349
31.700000	0.492870
31.710000	4.686725
31.720000	-1.214342
31.730000	1.733349
31.740000	-0.952265
31.750000	-1.315790
31.760000	-1.231016
31.770000	8.471032
31.780000	1.397627
31.790000	-3.793567
31.800000	-0.513809
31.810000	6.884345
31.820000	5.752101
31.830000	-1.269911
31.840000	-6.472011
31.850000	-3.297728
31.860000	-6.608190
31.870000	-7.805926
31.880000	-6.022906
31.890000	-1.094999
31.900000	-2.686244
31.910000	-2.570471
31.920000	-2.165306
31.930000	6.675310
31.940000	0.577494
31.950000	7.724240
31.960000	-3.397687
31.970000	0.752541
31.980000	-0.136783
31.990000	0.522626
32.000000	1.686670
32.010000	1.743439
32.020000	-0.209662
32.030000	-1.049894
32.040000	1.068995
32.050000	-3.133904
32.060000	-2.325589
32.070000	4.288399
32.080000	0.303758
32.090000	1.686763
32.100000	4.440682
32.110000	0.252725
32.120000	-2.151697
32.130000	-1.682172
32.140000	1.330720
32.150000	1.833535
32.160000	-3.669324
32.170000	-2.737548
32.180000	-3.893525
32.190000	-3.940078
32.200000	2.902709
32.210000	3.890895
32.220000	-1.904950
32.230000	0.612346
32.240000	0.326206
32.250000	4.543701
32.260000	-0.094277
32.270000	-3.806844
32.280000	1.889252
32.290000	-1.486206
32.300000	2.566316
32.310000	1.840060
32.320000	2.650240
32.330000	5.112704
32.340000	-3.699097
32.350000	-1.527011
32.360000	-0.113447
32.370000	2.364558
32.380000	-4.110706
32.390000	-4.946051
32.400000	1.368433
32.410000	1.317557
32.420000	5.575251
32.430000	1.686129
32.440000	2.825439
32.450000	0.295741
32.460000	-4.192893
32.470000	-2.808644
32.480000	0.341148
32.490000	-0.115632
32.500000	-0.936034
32.510000	-4.455553
32.520000	1.208167
32.530000	-0.668612
32.540000	0.233400
32.550000	2.211470
32.560000	1.456433
32.570000	-0.263424
32.580000	-2.653109
32.590000	-0.028553
32.600000	1.383323
32.610000	1.276615
32.620000	-3.769822
32.630000	0.156330
32.640000	-2.073784
32.650000	-2.157032
32.660000	1.366111
32.670000	2.203952
32.680000	0.651697
32.690000	3.627321
32.700000	-1.234087
32.710000	0.572422
32.720000	-1.634504
32.730000	1.150169
32.740000	4.596405
32.750000	1.191760
32.760000	3.579945
32.770000	-7.896978
32.780000	-8.870451
32.790000	-4.255919
32.800000	-1.600572
32.810000	-2.027531
32.820000	2.462068
32.830000	1.192865
32.840000	5.798151
32.850000	4.367659
32.860000	2.112524
32.870000	4.023290
32.880000	6.441765
32.890000	5.232778
32.900000	-4.689199
32.910000	-2.826838
32.920000	-12.755830
32.930000	-4.677988
32.940000	3.208195
32.950000	-4.406295
32.960000	4.515851
32.970000	0.458664
32.980000	4.580204
32.990000	5.047817
33.000000	3.354888
33.010000	5.439995
33.020000	-2.968208
33.030000	3.199447
33.040000	1.885088
33.050000	-6.043348
33.060000	0.438711
33.070000	4.957522
33.080000	-6.399864
33.090000	-3.875377
33.100000	-12.025475
33.110000	-5.067382
33.120000	-4.076988
33.130000	-4.633461
33.140000	3.536351
33.150000	-4.966599
33.160000	2.041174
33.170000	-0.514132
33.180000	-0.399521
33.190000	5.125295
33.200000	-0.813733
33.210000	-3.198579
33.220000	2.137165
33.230000	9.148831
33.240000	4.289923
33.250000	6.076393
33.260000	2.645787
33.270000	2.699161
33.280000	0.439556
33.290000	0.741492
33.300000	1.861551
33.310000	0.907984
33.320000	1.266619
33.330000	-0.440921
33.340000	-4.459912
33.350000	0.447138
33.360000	-3.569251
33.370000	-1.855985
33.380000	-5.007493
33.390000	2.701790
33.400000	0.287031
33.410000	3.509740
33.420000	-5.307169
33.430000	2.952115
33.440000	-4.447789
33.450000	0.878563
33.460000	0.701756
33.470000	-3.938404
33.480000	3.479829
33.490000	-5.350121
33.500000	1.562553
33.510000	2.393734
33.520000	7.417778
33.530000	-3.349753
33.540000	-2.678511
33.550000	-4.066333
33.560000	-5.699845
33.570000	-4.829728
33.580000	3.148573
33.590000	7.939346
33.600000	-0.327385
33.610000	2.851024
33.620000	-0.659027
33.630000	-1.052014
33.640000	1.610369
33.650000	-0.855579
33.660000	-3.544644
33.670000	3.906395
33.680000	0.706178
33.690000	-2.332229
33.700000	0.462743
33.710000	-0.055963
33.720000	8.320931
33.730000	2.651872
33.740000	8.741847
33.750000	2.397618
33.760000	4.332408
33.770000	0.369184
33.780000	-0.259291
33.790000	-3.001452
33.800000	3.795648
33.810000	1.394268
33.820000	6.579998
33.830000	3.665640
33.840000	-5.760877
33.850000	-5.125045
33.860000	-6.058319
33.870000	-9.792590
33.880000	-9.211921
33.890000	-7.399792
33.900000	-3.545434
33.910000	-2.798082
33.920000	-6.643648
33.930000	-7.722645
33.940000	-0.066061
33.950000	0.996856
33.960000	1.257996
33.970000	-0.918961
33.980000	5.509756
33.990000	5.498929
34.000000	4.135830
34.010000	9.199375
34.020000	1.000080
34.030000	1.021969
34.040000	6.383905
34.050000	0.887441
34.060000	3.113422
34.070000	0.075386
34.080000	-1.190116
34.090000	-0.125041
34.100000	-1.799509
34.110000	-1.944956
34.120000	0.130603
34.130000	4.305952
34.140000	-1.611467
34.150000	0.232320
34.160000	-4.210765
34.170000	-8.327655
34.180000	3.315463
34.190000	2.031260
34.200000	-0.209456
34.210000	-5.163582
34.220000	4.408007
34.230000	0.942427
34.240000	-0.275726
34.250000	-0.092968
34.260000	-5.078922
34.270000	1.378940
34.280000	2.558867
34.290000	-1.220332
34.300000	-4.638623
34.310000	-2.638518
34.320000	-1.107866
34.330000	1.622732
34.340000	-4.632195
34.350000	-0.886803
34.360000	-1.471523
34.370000	4.904976
34.380000	5.468852
34.390000	-4.600026
34.400000	5.538979
34.410000	3.363394
34.420000	-4.726290
34.430000	3.293111
34.440000	-1.120161
34.450000	3.882073
34.460000	-4.386369
34.470000	-3.076327
34.480000	4.785168
34.490000	2.931941
34.500000	-2.190812
34.510000	-2.855239
34.520000	3.432933
34.530000	7.465855
34.540000	-1.845171
34.550000	3.623114
34.560000	3.777254
34.570000	-0.209355
34.580000	-1.415860
34.590000	1.759853
34.600000	-1.543752
34.610000	-2.057273
34.620000	6.384636
34.630000	4.834580
34.640000	3.898318
34.650000	3.045143
34.660000	-2.447093
34.670000	2.962938
34.680000	-0.595553
34.690000	1.729940
34.700000	1.104120
34.710000	-4.272770
34.720000	-1.096513
34.730000	3.458983
34.740000	-0.193316
34.750000	2.113651
34.760000	4.537132
34.770000	0.212263
34.780000	5.870848
34.790000	-0.623931
34.800000	-2.198230
34.810000	-2.700014
34.820000	-3.766094
34.830000	-0.569487
34.840000	-4.654640
34.850000	-8.321088
34.860000	1.797066
34.870000	-0.918983
34.880000	-13.479055
34.890000	-15.433533
34.900000	-13.551491
34.910000	-21.588348
34.920000	-1.414870
34.930000	-11.744298
34.940000	-14.351001
34.950000	-9.072385
34.960000	2.768833
34.970000	6.833915
34.980000	6.226028
34.990000	4.353525
35.000000	5.560214
35.010000	1.405834
35.020000	-0.431872
35.030000	-3.304670
35.040000	9.654824
35.050000	7.978651
35.060000	7.374972
35.070000	8.268112
35.080000	11.172704
35.090000	8.790989
35.100000	10.041582
35.110000	6.964188
35.120000	7.235427
35.130000	9.254734
35.140000	-0.440100
35.150000	-0.267129
35.160000	-3.201054
35.170000	-5.374779
35.180000	1.528627
35.190000	1.602580
35.200000	0.667321
35.210000	-0.098192
35.220000	4.943102
35.230000	1.544855
35.240000	-2.568369
35.250000	6.369918
35.260000	1.558993
35.270000	-3.443140
35.280000	1.950873
35.290000	-0.291026
35.300000	1.014001
35.310000	-6.781283
35.320000	-4.036278
35.330000	-3.825678
35.340000	-8.668723
35.350000	-5.007160
35.360000	-7.727671
35.370000	-6.483081
35.380000	-8.336649
35.390000	-7.249036
35.400000	-7.443076
35.410000	2.700323
35.420000	1.519909
35.430000	3.916147
35.440000	-3.172649
35.450000	11.233220
35.460000	4.384815
35.470000	-5.891566
35.480000	-2.197355
35.490000	3.485952
35.500000	2.943450
35.510000	2.683100
35.520000	13.159426
35.530000	1.892609
35.540000	3.001610
35.550000	5.259047
35.560000	3.014004
35.570000	2.953780
35.580000	0.906482
35.590000	2.212801
35.600000	0.854150
35.610000	-1.994064
35.620000	1.514141
35.630000	-1.767313
35.640000	4.221468
35.650000	0.839436
35.660000	-1.119867
35.670000	-3.301845
35.680000	-3.814055
35.690000	2.009838
35.700000	-0.421795
35.710000	-0.248595
35.720000	-2.545810
35.730000	-4.898343
35.740000	-6.331865
35.750000	-5.620742
35.760000	-3.893438
35.770000	2.935722
35.780000	-2.999342
35.790000	0.639025
35.800000	1.802602
35.810000	-5.231538
35.820000	-2.160468
35.830000	-4.779589
35.840000	1.282014
35.850000	-3.506187
35.860000	-2.014234
35.870000	0.324205
35.880000	4.538374
35.890000	6.466296
35.900000	5.290070
35.910000	2.226819
35.920000	2.515327
35.930000	0.309861
35.940000	-1.014408
35.950000	1.559949
35.960000	-1.947653
35.970000	-2.131623
35.980000	0.025094
35.990000	1.329545
36.000000	-1.326242
36.010000	1.107919
36.020000	1.300362
36.030000	4.561090
36.040000	-3.134195
36.050000	-1.934047
36.060000	-2.921823
36.070000	5.314552
36.080000	-2.100694
36.090000	-1.470911
36.100000	-1.805096
36.110000	-3.635651
36.120000	0.212324
36.130000	1.496029
36.140000	1.458228
36.150000	0.031981
36.160000	1.966691
36.170000	2.118353
36.180000	-0.305798
36.190000	-2.247825
36.200000	-8.468490
36.210000	3.760727
36.220000	0.342363
36.230000	6.084926
36.240000	-1.327072
36.250000	3.050907
36.260000	0.871869
36.270000	3.762683
36.280000	-5.780691
36.290000	-0.289146
36.300000	-1.751434
36.310000	-8.294823
36.320000	-2.189707
36.330000	3.224680
36.340000	4.193059
36.350000	-1.574416
36.360000	-2.180065
36.370000	-4.959630
36.380000	4.430885
36.390000	9.028872
36.400000	2.771162
36.410000	-3.993233
36.420000	-2.187322
36.430000	-7.663632
36.440000	-6.952963
36.450000	5.885464
36.460000	5.437326
36.470000	6.245616
36.480000	11.705819
36.490000	-2.542284
36.500000	1.880034
36.510000	3.434303
36.520000	3.035453
36.530000	3.012797
36.540000	1.888735
36.550000	-2.382549
36.560000	-3.832187
36.570000	-3.346073
36.580000	-7.050142
36.590000	5.595142
36.600000	3.485371
36.610000	5.609619
36.620000	2.628074
36.630000	2.880402
36.640000	5.533070
36.650000	8.434547
36.660000	0.875167
36.670000	-0.819791
36.680000	1.047844
36.690000	-3.920556
36.700000	-4.105995
36.710000	-2.993766
36.720000	-4.034758
36.730000	-7.052746
36.740000	-4.701115
36.750000	-2.970226
36.760000	-7.752160
36.770000	-4.964745
36.780000	-5.153215
36.790000	-8.513182
36.800000	-4.923023
36.810000	-1.057416
36.820000	-4.018384
36.830000	-11.626286
36.840000	1.558364
36.850000	-6.500138
36.860000	-2.337622
36.870000	-0.331221
36.880000	-2.360479
36.890000	-1.895273
36.900000	-1.833375
36.910000	2.334895
36.920000	-0.655934
36.930000	3.171510
36.940000	4.825142
36.950000	-1.526998
36.960000	-0.268286
36.970000	13.168719
36.980000	1.812244
36.990000	2.273529
37.000000	4.496382
37.010000	8.339745
37.020000	7.982360
37.030000	-4.286146
37.040000	0.836014
37.050000	5.467549
37.060000	5.598270
37.070000	4.445789
37.080000	3.335658
37.090000	4.938505
37.100000	-6.027389
37.110000	0.390068
37.120000	3.740738
37.130000	2.602422
37.140000	-0.974418
37.150000	0.345738
37.160000	5.416502
37.170000	1.245732
37.180000	5.299555
37.190000	7.742393
37.200000	1.530115
37.210000	-2.668784
37.220000	-2.955950
37.230000	-3.118573
37.240000	1.862274
37.250000	1.080414
37.260000	1.075630
37.270000	-2.574672
37.280000	-2.238401
37.290000	1.165652
37.300000	-9.533373
37.310000	-14.137159
37.320000	-0.139610
37.330000	-1.928650
37.340000	0.360704
37.350000	-8.592321
37.360000	-15.860814
37.370000	-7.616548
37.380000	-10.592931
37.390000	-10.762111
37.400000	0.148280
37.410000	2.414458
37.420000	9.651563
37.430000	10.194750
37.440000	12.182907
37.450000	3.842385
37.460000	0.708986
37.470000	6.730447
37.480000	10.389147
37.490000	10.187199
37.500000	-0.136215
37.510000	0.156887
37.520000	1.680982
37.530000	-3.961442
37.540000	8.732355
37.550000	3.231505
37.560000	2.776170
37.570000	2.524053
37.580000	6.181114
37.590000	-5.304775
37.600000	-0.879206
37.610000	-3.075304
37.620000	3.948887
37.630000	-11.057179
37.640000	3.447562
37.650000	0.085300
37.660000	1.051660
37.670000	-12.801911
37.680000	-9.478471
37.690000	1.976382
37.700000	-1.818398
37.710000	1.171304
37.720000	1.216759
37.730000	-4.487242
37.740000	-5.858231
37.750000	-4.766803
37.760000	-5.643119
37.770000	-7.199575
37.780000	-6.686556
37.790000	-5.924478
37.800000	-3.134681
37.810000	-2.209658
37.820000	0.098626
37.830000	8.520896
37.840000	4.323143
37.850000	2.855274
37.860000	2.166290
37.870000	3.265001
37.880000	-1.449472
37.890000	5.762567
37.900000	3.438390
37.910000	3.280466
37.920000	1.406710
37.930000	7.043945
37.940000	-0.949678
37.950000	-4.963526
37.960000	3.293359
37.970000	-3.968337
37.980000	-2.902857
37.990000	-5.810876
38.000000	-0.498307
38.010000	8.018909
38.020000	0.140246
38.030000	4.559511
38.040000	3.820193
38.050000	2.130821
38.060000	-2.172765
38.070000	-2.387025
38.080000	-0.127055
38.090000	1.172056
38.100000	0.488298
38.110000	6.702664
38.120000	8.238215
38.130000	10.461312
38.140000	2.330088
38.150000	6.682810
38.160000	2.182570
38.170000	-6.896177
38.180000	-4.290742
38.190000	-5.374506
38.200000	-8.435776
38.210000	-4.660563
38.220000	-6.706623
38.230000	1.230906
38.240000	-0.906931
38.250000	-3.994862
38.260000	-8.696916
38.270000	1.197239
38.280000	-6.465688
38.290000	4.891930
38.300000	4.228014
38.310000	-2.084083
38.320000	4.430756
38.330000	4.143159
38.340000	-0.279911
38.350000	3.703912
38.360000	-0.822869
38.370000	-1.710345
38.380000	-1.696210
38.390000	0.013888
38.400000	0.384058
38.410000	0.614889
38.420000	3.195166
38.430000	3.697892
38.440000	1.818042
38.450000	1.101988
38.460000	-4.904955
38.470000	1.189432
38.480000	1.289975
38.490000	2.424487
38.500000	0.404962
38.510000	4.005556
38.520000	3.029307
38.530000	-0.648892
38.540000	2.698838
38.550000	-5.749711
38.560000	2.073009
38.570000	0.499119
38.580000	1.430945
38.590000	0.548980
38.600000	-3.227832
38.610000	0.669643
38.620000	3.857859
38.630000	-2.881241
38.640000	-6.341413
38.650000	3.277318
38.660000	3.134979
38.670000	-4.195593
38.680000	-1.409370
38.690000	-9.116863
38.700000	-8.390648
38.710000	1.258977
38.720000	1.229510
38.730000	0.183845
38.740000	0.542096
38.750000	-3.691394
38.760000	1.373415
38.770000	-3.156124
38.780000	-4.817946
38.790000	-3.255918
38.800000	0.694050
38.810000	2.249844
38.820000	-3.022319
38.830000	-13.075063
38.840000	-7.616294
38.850000	-8.732866
38.860000	2.276326
38.870000	-0.077115
38.880000	-6.234924
38.890000	-1.392954
38.900000	8.163042
38.910000	3.127447
38.920000	-8.987581
38.930000	-0.656365
38.940000	12.392723
38.950000	8.263888
38.960000	4.926935
38.970000	9.877484
38.980000	7.845661
38.990000	6.219785
39.000000	5.766313
39.010000	9.223531
39.020000	4.806638
39.030000	4.019266
39.040000	5.895610
39.050000	5.613721
39.060000	0.917010
39.070000	6.584872
39.080000	5.118741
39.090000	1.824302
39.100000	2.326675
39.110000	0.079165
39.120000	-2.594101
39.130000	-0.411619
39.140000	-7.216673
39.150000	-2.841531
39.160000	-5.675593
39.170000	-4.204528
39.180000	-1.940850
39.190000	-11.067462
39.200000	-6.253673
39.210000	-9.323106
39.220000	-5.793778
39.230000	-2.425668
39.240000	-4.362068
39.250000	-3.534199
39.260000	-1.221252
39.270000	-3.218459
39.280000	-2.973984
39.290000	0.253403
39.300000	2.536324
39.310000	3.720702
39.320000	-1.054548
39.330000	-1.076111
39.340000	3.612607
39.350000	0.167943
39.360000	3.087727
39.370000	3.556046
39.380000	5.425173
39.390000	9.227025
39.400000	6.404550
39.410000	2.195969
39.420000	-3.290003
39.430000	3.082814
39.440000	-6.895269
39.450000	-4.204865
39.460000	4.644659
39.470000	1.491140
39.480000	-0.670744
39.490000	1.953383
39.500000	0.855137
39.510000	-3.940385
39.520000	-1.882824
39.530000	-2.907656
39.540000	1.235765
39.550000	-4.332152
39.560000	7.740183
39.570000	-3.097317
39.580000	-0.250794
39.590000	-3.959727
39.600000	-2.349633
39.610000	1.422866
39.620000	-0.591674
39.630000	-0.277903
39.640000	4.564193
39.650000	-1.853901
39.660000	-2.629433
39.670000	-3.051466
39.680000	-6.382694
39.690000	-0.549538
39.700000	0.882475
39.710000	3.042626
39.720000	-1.220741
39.730000	-3.833073
39.740000	8.417615
39.750000	-0.892681
39.760000	0.603711
39.770000	6.060522
39.780000	-1.389450
39.790000	-0.875517
39.800000	-2.965650
39.810000	2.958147
39.820000	-2.953363
39.830000	-1.875625
39.840000	-0.158923
39.850000	0.567022
39.860000	2.620591
39.870000	-4.688538
39.880000	0.199661
39.890000	5.120768
39.900000	2.946620
39.910000	0.054770
39.920000	-0.141277
39.930000	0.056895
39.940000	0.809995
39.950000	0.938214
39.960000	1.159666
39.970000	-1.970579
39.980000	0.221168
39.990000	1.701534
40.000000	4.610487
40.010000	2.657138
40.020000	0.419686
40.030000	1.808652
40.040000	7.107670
40.050000	0.864436
40.060000	0.922054
40.070000	-2.608127
40.080000	-0.006451
40.090000	0.377054
40.100000	-1.871808
40.110000	3.075221
40.120000	6.333212
40.130000	7.805058
40.140000	2.224180
40.150000	-4.447747
40.160000	-2.286133
40.170000	-2.222529
40.180000	-4.580727
40.190000	-11.108822
40.200000	-4.979182
40.210000	2.639420
40.220000	1.190536
40.230000	-3.232739
40.240000	5.539987
40.250000	-4.043502
40.260000	-1.420247
40.270000	-2.970564
40.280000	-3.552461
40.290000	-0.951420
40.300000	-4.000705
40.310000	-0.097294
40.320000	-1.988551
40.330000	-6.221997
40.340000	1.615978
40.350000	-4.758810
40.360000	-6.135610
40.370000	-0.882575
40.380000	-2.607045
40.390000	-6.472613
40.400000	-4.400282
40.410000	-3.648293
40.420000	-7.320001
40.430000	-3.828876
40.440000	-5.371493
40.450000	-10.856282
40.460000	-9.032239
40.470000	2.762045
40.480000	0.832183
40.490000	0.918787
40.500000	0.387774
40.510000	-3.034644
40.520000	6.745530
40.530000	5.070041
40.540000	-1.608694
40.550000	11.211104
40.560000	7.620842
40.570000	8.077511
40.580000	10.523535
40.590000	12.210693
40.600000	9.059023
40.610000	12.106254
40.620000	14.487176
40.630000	16.708636
40.640000	12.671430
40.650000	11.374717
40.660000	14.553672
40.670000	10.793226
40.680000	6.895881
40.690000	1.373021
40.700000	4.088625
40.710000	0.831918
40.720000	-2.435528
40.730000	-5.264528
40.740000	-6.273842
40.750000	-6.094962
40.760000	1.629230
40.770000	-7.562743
40.780000	-9.790262
40.790000	-0.385161
40.800000	-4.104090
40.810000	-5.102737
40.820000	-4.156429
40.830000	-4.696979
40.840000	-9.728791
40.850000	-5.394161
40.860000	-5.221139
40.870000	-3.603657
40.880000	-6.230989
40.890000	-6.698352
40.900000	-10.222947
40.910000	-6.730196
40.920000	-6.012257
40.930000	-7.630213
40.940000	-3.492816
40.950000	-6.117012
40.960000	-1.637973
40.970000	-0.977807
40.980000	-4.664182
40.990000	-8.727372
41.000000	-6.446907
41.010000	-3.352355
41.020000	-3.774841
41.030000	1.440586
41.040000	-2.503843
41.050000	-4.502533
41.060000	0.334759
41.070000	-4.752389
41.080000	-4.884267
41.090000	-5.543560
41.100000	-3.645165
41.110000	-8.571107
41.120000	1.835727
41.130000	6.538870
41.140000	10.889039
41.150000	10.025788
41.160000	9.186517
41.170000	10.566467
41.180000	7.302758
41.190000	9.889979
41.200000	11.431568
41.210000	8.727091
41.220000	8.104587
41.230000	8.536721
41.240000	8.158578
41.250000	13.602860
41.260000	8.117964
41.270000	8.512958
41.280000	6.916746
41.290000	-3.638804
41.300000	0.544494
41.310000	1.609104
41.320000	-2.645713
41.330000	2.671832
41.340000	-0.901567
41.350000	-1.673401
41.360000	-0.845406
41.370000	-8.428922
41.380000	-1.231866
41.390000	-2.014961
41.400000	-0.805770
41.410000	-2.633546
41.420000	-5.893180
41.430000	-3.519505
41.440000	-2.650321
41.450000	-3.444855
41.460000	1.354393
41.470000	-5.295144
41.480000	-4.568831
41.490000	-5.203630
41.500000	-3.571611
41.510000	-2.612879
41.520000	-9.961143
41.530000	-5.558940
41.540000	-7.399393
41.550000	-1.754643
41.560000	-6.118071
41.570000	-1.671028
41.580000	-3.501885
41.590000	-0.033291
41.600000	-2.942181
41.610000	3.713837
41.620000	9.434046
41.630000	1.264300
41.640000	2.174190
41.650000	8.148879
41.660000	-0.859297
41.670000	7.624174
41.680000	5.903825
41.690000	2.664644
41.700000	3.128299
41.710000	3.076372
41.720000	3.572632
41.730000	1.851345
41.740000	-0.390969
41.750000	4.400895
41.760000	5.179804
41.770000	0.896129
41.780000	3.710746
41.790000	-8.102161
41.800000	-8.693140
41.810000	-8.308495
41.820000	-14.675299
41.830000	-7.064240
41.840000	-5.266379
41.850000	-4.920450
41.860000	-12.354481
41.870000	2.768200
41.880000	3.694689
41.890000	1.499007
41.900000	10.031681
41.910000	2.552016
41.920000	6.476371
41.930000	-1.202094
41.940000	6.232677
41.950000	8.895569
41.960000	6.122909
41.970000	10.679445
41.980000	5.511520
41.990000	12.729639
42.000000	11.714971
42.010000	5.386132
42.020000	3.891298
42.030000	-1.211271
42.040000	4.192033
42.050000	-4.213899
42.060000	-9.288126
42.070000	-6.246700
42.080000	-1.455693
42.090000	-8.238837
42.100000	-0.765694
42.110000	-4.620855
42.120000	-7.998054
42.130000	-3.005990
42.140000	-4.864220
42.150000	-5.871874
42.160000	-1.815880
42.170000	-2.383701
42.180000	-6.605669
42.190000	-9.536393
42.200000	-4.463836
42.210000	-5.004202
42.220000	1.186111
42.230000	-1.669292
42.240000	6.913613
42.250000	3.531779
42.260000	-2.450116
42.270000	0.229614
42.280000	3.133982
42.290000	4.556559
42.300000	-7.019674
42.310000	-2.725648
42.320000	-0.876136
