8.31	-49.9876544
8.32	-43.55778705
8.33	-43.53032553
8.34	-40.52817447
8.35	-40.55006597
8.36	-40.17801434
8.37	-38.85957792
8.38	-35.70622658
8.39	-42.75613815
8.40	-45.44907744
8.41	-43.43575239
8.42	-46.41506477
8.43	-41.75353274
8.44	-43.91365798
8.45	-43.25064197
8.46	-43.25252366
8.47	-46.49240416
8.48	-46.86533748
8.49	-47.36383198
8.50	-47.01238384
8.51	-49.66797658
8.52	-43.69530115
8.53	-48.85599928
8.54	-45.70256405
8.55	-46.71803203
8.56	-49.20359011
8.57	-41.4834608
8.58	-36.61360468
8.59	-40.03804685
8.60	-36.08317304
8.61	-40.46177079
8.62	-40.09701315
8.63	-36.98298112
8.64	-37.44980354
8.65	-38.63397204
8.66	-37.99093117
8.67	-34.51479661
8.68	-35.91712357
8.69	-36.25923901
8.70	-37.74316157
8.71	-32.93465464
8.72	-35.24165488
8.73	-35.89257337
8.74	-35.37028059
8.75	-35.98678728
8.76	-33.77636616
8.77	-34.96748805
8.78	-37.83751625
8.79	-33.5572555
8.80	-33.17774761
8.81	-34.59674402
8.82	-35.9086195
8.83	-34.31708772
8.84	-41.45250454
8.85	-34.66845196
8.86	-37.40742376
8.87	-37.8498848
8.88	-38.52277677
8.89	-36.81465416
8.90	-36.12617328
8.91	-39.28776482
8.92	-34.83229708
8.93	-34.15421104
8.94	-36.77049785
8.95	-36.94538384
8.96	-37.62350215
8.97	-40.0471532
8.98	-40.31198829
8.99	-40.74876745
9.00	-39.32936926
9.01	-45.23090464
9.02	-47.07047777
9.03	-38.41235397
9.04	-39.61672897
9.05	-37.29749857
9.06	-35.15639771
9.07	-43.23742352
9.08	-36.88040201
9.09	-49.68987094
9.10	-36.62450813
9.11	-38.12080569
9.12	-39.67779135
9.13	-43.97723972
9.14	-43.90643356
9.15	-36.41220889
9.16	-38.75136879
9.17	-33.14927605
9.18	-35.85753059
9.19	-43.85008078
9.20	-41.39605808
9.21	-41.49134058
9.22	-35.26186162
9.23	-36.42028824
9.24	-43.05987954
9.25	-41.70859082
9.26	-47.11323996
9.27	-46.23817352
9.28	-35.76981716
9.29	-33.86578824
9.30	-41.46203848
9.31	-31.44247323
9.32	-41.41513074
9.33	-39.82755115
9.34	-35.76193714
9.35	-36.15170076
9.36	-37.18701195
9.37	-38.54298016
9.38	-41.6155153
9.39	-36.5871207
9.40	-34.78380545
9.41	-41.86900574
9.42	-38.70406979
9.43	-37.41452533
9.44	-41.05089364
9.45	-35.71727223
9.46	-38.75945961
9.47	-38.04729183
9.48	-30.42824259
9.49	-39.73537643
9.50	-40.00125645
9.51	-47.76128083
9.52	-45.74078944
9.53	-46.46535038
9.54	-47.49261448
9.55	-37.69938193
9.56	-37.40866444
9.57	-34.48715081
9.58	-40.40885827
9.59	-42.62772299
9.60	-40.477913
9.61	-34.6302751
9.62	-37.77568164
9.63	-33.56323279
9.64	-34.98691754
9.65	-37.10217137
9.66	-33.26416659
9.67	-38.02271319
9.68	-45.41878681
9.69	-42.55053274
9.70	-49.73222658
9.71	-45.72833174
9.72	-46.46831525
9.73	-45.95223518
9.74	-42.9544185
9.75	-48.5282445
9.76	-50.17915703
9.77	-48.98844455
9.78	-50.65256979
9.79	-48.10687811
9.80	-50.85330258
9.81	-56.47811926
9.82	-49.08233293
9.83	-59.49649665
9.84	-51.98244909
9.85	-48.85174809
