# time	energy_lowpass
16.270000	-33.081941
16.280000	-33.393781
16.290000	-33.691173
16.300000	-33.998241
16.310000	-34.300514
16.320000	-34.644540
16.330000	-35.033653
16.340000	-35.433083
16.350000	-35.853556
16.360000	-36.195583
16.370000	-36.445432
16.380000	-36.657574
16.390000	-36.802346
16.400000	-36.928837
16.410000	-37.039842
16.420000	-37.083680
16.430000	-37.069044
16.440000	-37.080391
16.450000	-37.116991
16.460000	-37.142546
16.470000	-37.177011
16.480000	-37.155485
16.490000	-37.072446
16.500000	-36.975751
16.510000	-36.849873
16.520000	-36.748818
16.530000	-36.682471
16.540000	-36.613575
16.550000	-36.558381
16.560000	-36.495794
16.570000	-36.422908
16.580000	-36.364724
16.590000	-36.316983
16.600000	-36.221031
16.610000	-36.075286
16.620000	-35.905275
16.630000	-35.696060
16.640000	-35.488195
16.650000	-35.284426
16.660000	-35.052059
16.670000	-34.799993
16.680000	-34.606294
16.690000	-34.475020
16.700000	-34.375753
16.710000	-34.330002
16.720000	-34.284911
16.730000	-34.238954
16.740000	-34.237847
16.750000	-34.271576
16.760000	-34.295946
16.770000	-34.313460
16.780000	-34.339491
16.790000	-34.364182
16.800000	-34.426957
16.810000	-34.530682
16.820000	-34.648317
16.830000	-34.789330
16.840000	-34.890157
16.850000	-34.942197
16.860000	-34.982689
16.870000	-34.993153
16.880000	-35.004589
16.890000	-35.019708
16.900000	-35.006568
16.910000	-34.971281
16.920000	-34.970004
16.930000	-35.003163
16.940000	-35.047496
16.950000	-35.116898
16.960000	-35.169985
16.970000	-35.203910
16.980000	-35.250671
16.990000	-35.300960
17.000000	-35.331399
17.010000	-35.343127
17.020000	-35.340416
17.030000	-35.317365
17.040000	-35.294972
17.050000	-35.273285
17.060000	-35.236572
17.070000	-35.188863
17.080000	-35.135185
17.090000	-35.073940
17.100000	-35.005175
17.110000	-34.929580
17.120000	-34.839392
17.130000	-34.734147
17.140000	-34.617966
17.150000	-34.488860
17.160000	-34.374600
17.170000	-34.278045
17.180000	-34.184440
17.190000	-34.101603
17.200000	-34.014176
17.210000	-33.921029
17.220000	-33.836712
17.230000	-33.758127
17.240000	-33.663793
17.250000	-33.553764
17.260000	-33.436377
17.270000	-33.306350
17.280000	-33.180099
17.290000	-33.058642
17.300000	-32.929463
17.310000	-32.796222
17.320000	-32.698593
17.330000	-32.639280
17.340000	-32.602343
17.350000	-32.598990
17.360000	-32.603488
17.370000	-32.615230
17.380000	-32.657289
17.390000	-32.724986
17.400000	-32.794268
17.410000	-32.866439
17.420000	-32.950533
17.430000	-33.041255
17.440000	-33.159791
17.450000	-33.307898
17.460000	-33.471151
17.470000	-33.654770
17.480000	-33.826247
17.490000	-33.981245
17.500000	-34.139214
17.510000	-34.290797
17.520000	-34.451961
17.530000	-34.624275
17.540000	-34.791525
17.550000	-34.956991
17.560000	-35.150082
17.570000	-35.371215
17.580000	-35.608399
17.590000	-35.869044
17.600000	-36.131836
17.610000	-36.395460
17.620000	-36.676723
17.630000	-36.970962
17.640000	-37.221378
17.650000	-37.424125
17.660000	-37.602547
17.670000	-37.740693
17.680000	-37.875289
17.690000	-38.007394
17.700000	-38.104215
17.710000	-38.172557
17.720000	-38.247312
17.730000	-38.326795
17.740000	-38.398050
17.750000	-38.468891
17.760000	-38.509005
17.770000	-38.516014
17.780000	-38.510862
17.790000	-38.486196
17.800000	-38.487229
17.810000	-38.520191
17.820000	-38.558066
17.830000	-38.613980
17.840000	-38.666110
17.850000	-38.712399
17.860000	-38.775385
17.870000	-38.850691
17.880000	-38.897369
17.890000	-38.914941
17.900000	-38.920335
17.910000	-38.903326
17.920000	-38.893744
17.930000	-38.893560
17.940000	-38.879457
17.950000	-38.858060
17.960000	-38.863342
17.970000	-38.896121
17.980000	-38.945172
17.990000	-39.019649
18.000000	-39.094415
18.010000	-39.168992
18.020000	-39.264140
18.030000	-39.375089
18.040000	-39.485841
18.050000	-39.597834
18.060000	-39.715931
18.070000	-39.836741
18.080000	-39.975864
18.090000	-40.134404
18.100000	-40.302156
18.110000	-40.482923
18.120000	-40.644903
18.130000	-40.784178
18.140000	-40.918720
18.150000	-41.039392
18.160000	-41.162490
18.170000	-41.289344
18.180000	-41.403712
18.190000	-41.508835
18.200000	-41.631509
18.210000	-41.771845
18.220000	-41.918979
18.230000	-42.079529
18.240000	-42.233492
18.250000	-42.379537
18.260000	-42.533053
18.270000	-42.689554
18.280000	-42.801347
18.290000	-42.865223
18.300000	-42.900272
18.310000	-42.893032
18.320000	-42.874478
18.330000	-42.845331
18.340000	-42.777848
18.350000	-42.677662
18.360000	-42.573401
18.370000	-42.463469
18.380000	-42.337146
18.390000	-42.200716
18.400000	-42.028869
18.410000	-41.819502
18.420000	-41.589802
18.430000	-41.333523
18.440000	-41.089289
18.450000	-40.862240
18.460000	-40.629222
18.470000	-40.401339
18.480000	-40.159609
18.490000	-39.902147
18.500000	-39.648196
18.510000	-39.393843
18.520000	-39.104106
18.530000	-38.778470
18.540000	-38.431172
18.550000	-38.053384
18.560000	-37.670419
18.570000	-37.283821
18.580000	-36.873594
18.590000	-36.445259
18.600000	-36.110593
18.610000	-35.878708
18.620000	-35.701136
18.630000	-35.609719
18.640000	-35.535450
18.650000	-35.476197
18.660000	-35.495419
18.670000	-35.580521
18.680000	-35.658274
18.690000	-35.731673
18.700000	-35.829102
18.710000	-35.934055
18.720000	-36.108689
18.730000	-36.358093
18.740000	-36.638940
18.750000	-36.966363
18.760000	-37.256296
18.770000	-37.496788
18.780000	-37.739254
18.790000	-37.959266
18.800000	-38.196627
18.810000	-38.455388
18.820000	-38.694077
18.830000	-38.920786
18.840000	-39.213820
18.850000	-39.574399
18.860000	-39.970083
18.870000	-40.420581
18.880000	-40.869499
18.890000	-41.313221
18.900000	-41.796255
18.910000	-42.306195
18.920000	-42.734694
18.930000	-43.075852
18.940000	-43.371740
18.950000	-43.592337
18.960000	-43.810721
18.970000	-44.028831
18.980000	-44.183086
18.990000	-44.287183
19.000000	-44.403098
19.010000	-44.527262
19.020000	-44.637758
19.030000	-44.748323
19.040000	-44.803603
19.050000	-44.799417
19.060000	-44.773558
19.070000	-44.712622
19.080000	-44.706897
19.090000	-44.768450
